ADDRESS;ORIGINAL_LAT;ORIGINAL_LNG
Тульская область,Тула г.,ул.Советская, д.10;54.194834;37.611592
Тульская область,ВЕНЕВ,ул.Бундурина, д.5Б;54.349805;38.262056
Тульская область,Теплое п.,ул. Советская, д. 25а;53.6188;37.5873
Тульская область,Узловая г.,ул. Завенягина, д. 26;53.9771;38.1826
Тульская область,Тула г.,ул. 9мая, д. 1;54.1641;37.5855
Тульская область,Алексин г.,ул. Ленина, д. 9;54.5043;37.0675
Тульская область,Ефремов г.,ул. Интернациональная, д. 9;53.139332;38.081723
Тульская область,Тула г.,проспект Ленина, 60;54.1818;37.6044
Тульская область,Тула г.,ул. Макаренко, 9г;54.1666;37.5704
Тульская область,Суворов г.,ул. Кирова, 9 А;54.1205;36.5025
Тульская область,Тула г.,Советский р-н, проспект Ленина/улица Мира, дом 88/62, кв. 3;54.169658;37.590066
Тульская область,Тула г.,Пролетарский район, ул.Пролетарская, д.2;54.1946;37.6317
Тульская область,Богородицк г.,Заводской пр-д, д. 2;53.77;38.1066
Тульская область,Узловая г.,ул. Гагарина, д. 29;53.97816;38.163811
Тульская область,Новомосковск,ул. Кукунина, д. 15;54.011194;38.315788
Тульская область,Новомосковск,Березовая ул., д.25А, пом. 1;54.016845;38.284778
Тульская область,Тула г.,ул. Лейтейзена, д.1-в;54.200012;37.603307
Тюменская область,Тюмень г.,ул. Федюнинского д. 67;57.102973;65.570368
Тюменская область,Заводоуковск г.,ул. Ворошилова, д. 26А;56.524174;66.486461
Тюменская область,Тюмень г.,ул. Герцена, 94;57.1461;65.5419
Тюменская область,Исетское с.,40 лет Победы 22.;56.483127;65.308752
Тюменская область,Тобольск г.,7 микрорайон, д. 30;58.2291;68.2749
Тюменская область,Тюмень г.,ул. Боровская 9/1 р-н Войновка;57.098324;65.637048
Тюменская область,Тобольск г.,9 мкр., д. 25а;58.228813;68.284403
Тюменская область,Тюмень г.,ул. Тимофея Чаркова, 60;57.175543;65.656481
Тюменская область,Тюмень г.,ул. Мельникайте, д. 126, к. 3;57.127174;65.553507
Тюменская область,Тюмень г.,ул. Широтная, 112а;57.107152;65.589547
Тюменская область,Тюмень г.,ул.Мельникайте, д.137, Литера А, а, А1, А2, а2;57.121452;65.550327
Тюменская область,Тюмень г.,ул.Ямская, д.96в;57.161913;65.489134
Тюменская область,Тюмень г.,ул.2-я Луговая, д. 30;57.171644;65.540212
Тюменская область,Тюмень г.,ул.Ямская, д.118;57.159633;65.482486
Тюменская область,Тюмень г.,ул.Газовиков, д.33;57.173333;65.554917
Тюменская область,Тобольск г.,Тер-я Зона ВУЗов, д.4Б;58.237406;68.280466
Тюменская область,Тюмень г.,ул.Мельникайте, д.44к2;57.151403;65.591991
Тюменская область,Тюмень г.,ул.Федюнинского, д.64;57.098587;65.570467
Тюменская область,Тюмень г.,ул. Московский тракт, д.118;57.135043;65.493796
Тюменская область,Тюмень г.,ул.Ершова, д.13;57.174152;65.638694
Тюменская область,Тюмень г.,Уездная, 4;57.119918;65.51293
Тюменская область,Тюмень г.,Широтная, дом 112б;57.107152;65.589547
Тюменская область,Тобольск г.,9 мкр., № 23 а/5 (ЖД, 1 эт.)  ;58.229012;68.283074
Тюменская область,Тюмень г.,ул.Чаплина, д.115а;57.128737;65.539538
Тюменская область,Тюмень г.,ул.Тульская, д.7/1;57.131449;65.577894
Тюменская область,Тобольск г.,ул. Знаменского 79/52;58.214974;68.283999
Тюменская область,Ярково с.,ул. Ленина, д. 96;57.39974;67.076448
Тюменская область,Исетское с.,ул. Первомайская, д.29;56.478636;65.3275
Тюменская область,Ялуторовск г.,ул. Свободы, д. 177, стр.1;56.645005;66.299225
Тюменская область,Тобольск г.,4 мкр., 21/1;58.221904;68.285751
Тюменская область,Туртас пос.,ул. Газовиков, д.12;58.937169;69.129637
Тюменская область,Тюмень г.,ул.Орджоникидзе, д.51;57.151579;65.545718
Тюменская область,Тюмень г.,ул. Газовиков, д. 79, пом..2;57.165466;65.55807
Ульяновская область,Ульяновск г.,ул. Рябикова, д. 106А;54.269944;48.284635
Ульяновская область,Ульяновск г.,ул. Московское шоссе, д. 108;54.306575;48.359644
Ульяновская область,Ульяновск г.,ул. Рябикова, д. 49Б;54.27721;48.293663
Ульяновская область,Ульяновск г.,пр-т. Нариманова, д. 75;54.352594;48.358369
Ульяновская область,Ульяновск г.,пр. Дружбы Народов, 3;54.384207;48.616509
Ульяновская область,Ульяновск г.,ул. 40-летия победы, 7;54.371873;48.590053
Ульяновская область,Ульяновск г.,пр. Ульяновский, д. 6;54.372597;48.585059
Ульяновская область,Ульяновск г.,Ульяновский пр-т, 14;54.3745;48.5826
Ульяновская область,Ульяновск г.,пр-т Ульяновский, 16;54.377;48.5794
Ульяновская область,Ульяновск г.,ул. Филатова, д. 12А;54.381932;48.606205
Ульяновская область,Ульяновск г.,ул. Врача Сурова, д. 20, стр. 2;54.390761;48.590467
Ульяновская область,Ульяновск г.,ул. Варейкиса, д. 2;54.2567;48.3236
